nametype,reclat,name,fall,recclass,id,geolocation,year,:@computed_region_cbhk_fwbd,mass,:@computed_region_nnqa_25f4,reclong
Valid,43.200000,Grimsby,Fell,H5,50911,"{'type': 'Point', 'coordinates': [-79.61667, 43.2]}",2009-01-01T00:00:00.000,,215,,-79.616670
Valid,43.666670,Grosnaja,Fell,CV3,11206,"{'type': 'Point', 'coordinates': [45.38333, 43.66667]}",1861-01-01T00:00:00.000,,3500,,45.383330
Valid,49.266670,Gross-Divina,Fell,H5,11207,"{'type': 'Point', 'coordinates': [18.71667, 49.26667]}",1837-01-01T00:00:00.000,,10500,,18.716670
Valid,46.350000,Grossliebenthal,Fell,L6,11208,"{'type': 'Point', 'coordinates': [30.58333, 46.35]}",1881-01-01T00:00:00.000,,8000,,30.583330
Valid,51.933330,Grüneberg,Fell,H4,11426,"{'type': 'Point', 'coordinates': [15.5, 51.93333]}",1841-01-01T00:00:00.000,,1000,,15.500000
Valid,52.866670,Grzempach,Fell,H5,11429,"{'type': 'Point', 'coordinates': [16.63333, 52.86667]}",1910-01-01T00:00:00.000,,690,,16.633330
Valid,-33.000000,Gualeguaychú,Fell,H6,11432,"{'type': 'Point', 'coordinates': [-58.61667, -33]}",1932-01-01T00:00:00.000,,22000,,-58.616670
Valid,39.804170,Guangmingshan,Fell,H5,11435,"{'type': 'Point', 'coordinates': [122.76389, 39.80417]}",1996-01-01T00:00:00.000,,2910,,122.763890
Valid,24.100000,Guangnan,Fell,L6,11436,"{'type': 'Point', 'coordinates': [105, 24.1]}",1983-01-01T00:00:00.000,,,,105.000000
Valid,37.100000,Guangrao,Fell,L6,11437,"{'type': 'Point', 'coordinates': [118.4, 37.1]}",1980-01-01T00:00:00.000,,1900,,118.400000
Valid,38.733330,Guareña,Fell,H6,11439,"{'type': 'Point', 'coordinates': [-6.01667, 38.73333]}",1892-01-01T00:00:00.000,,39000,,-6.016670
Valid,43.766670,Guêa,Fell,Stone-uncl,11440,"{'type': 'Point', 'coordinates': [20.23333, 43.76667]}",1891-01-01T00:00:00.000,,1915,,20.233330
Valid,13.500000,Guibga,Fell,L5,11442,"{'type': 'Point', 'coordinates': [-0.68333, 13.5]}",1972-01-01T00:00:00.000,,288,,-0.683330
Valid,9.916670,Guidder,Fell,LL5,11443,"{'type': 'Point', 'coordinates': [13.98333, 9.91667]}",1949-01-01T00:00:00.000,,968,,13.983330
Valid,22.983330,Gujargaon,Fell,H5,11448,"{'type': 'Point', 'coordinates': [76.05, 22.98333]}",1982-01-01T00:00:00.000,,2449,,76.050000
Valid,11.491670,Gujba,Fell,CBa,11449,"{'type': 'Point', 'coordinates': [11.65833, 11.49167]}",1984-01-01T00:00:00.000,,100000,,11.658330
Valid,42.900000,Gumoschnik,Fell,H5,11450,"{'type': 'Point', 'coordinates': [24.7, 42.9]}",1904-01-01T00:00:00.000,,5700,,24.700000
Valid,13.783330,Gurram Konda,Fell,L6,11464,"{'type': 'Point', 'coordinates': [78.56667, 13.78333]}",1814-01-01T00:00:00.000,,28,,78.566670
Valid,9.366670,Gursum,Fell,H4/5,11465,"{'type': 'Point', 'coordinates': [42.41667, 9.36667]}",1981-01-01T00:00:00.000,,34650,,42.416670
Valid,51.916670,Gütersloh,Fell,H3/4,11466,"{'type': 'Point', 'coordinates': [8.38333, 51.91667]}",1851-01-01T00:00:00.000,,1000,,8.383330
Valid,35.000000,Gyokukei,Fell,OC,11467,"{'type': 'Point', 'coordinates': [127.5, 35]}",1930-01-01T00:00:00.000,,1320,,127.500000
Valid,35.650000,Hachi-oji,Fell,H?,11468,"{'type': 'Point', 'coordinates': [139.33333, 35.65]}",1817-01-01T00:00:00.000,,0.2,,139.333330
Valid,50.316670,Hainaut,Fell,H3-6,11472,"{'type': 'Point', 'coordinates': [3.73333, 50.31667]}",1934-01-01T00:00:00.000,,9000,,3.733330
Valid,57.816670,Hallingeberg,Fell,L3.4,11479,"{'type': 'Point', 'coordinates': [16.23333, 57.81667]}",1944-01-01T00:00:00.000,,1456,,16.233330
Valid,41.383330,Hamlet,Fell,LL4,11485,"{'type': 'Point', 'coordinates': [-86.6, 41.38333]}",1959-01-01T00:00:00.000,35,3710,1205,-86.600000
Valid,26.800000,Haraiya,Fell,Eucrite-mmict,11824,"{'type': 'Point', 'coordinates': [82.53333, 26.8]}",1878-01-01T00:00:00.000,,1000,,82.533330
Valid,28.383330,Haripura,Fell,CM2,11829,"{'type': 'Point', 'coordinates': [75.78333, 28.38333]}",1921-01-01T00:00:00.000,,315,,75.783330
Valid,32.675000,Harleton,Fell,L6,11830,"{'type': 'Point', 'coordinates': [-94.51167, 32.675]}",1961-01-01T00:00:00.000,23,8360,2025,-94.511670
Valid,38.250000,Harrison County,Fell,L6,11842,"{'type': 'Point', 'coordinates': [-86.16667, 38.25]}",1859-01-01T00:00:00.000,35,680,1855,-86.166670
Valid,35.294500,Hashima,Fell,H4,11848,"{'type': 'Point', 'coordinates': [136.70033, 35.2945]}",1910-01-01T00:00:00.000,,1110.5999999999999,,136.700330
Valid,28.950000,Hassi-Jekna,Fell,"Iron, IAB-sHL",11852,"{'type': 'Point', 'coordinates': [0.81667, 28.95]}",1890-01-01T00:00:00.000,,1250,,0.816670
Valid,51.650000,Hatford,Fell,Stone-uncl,11855,"{'type': 'Point', 'coordinates': [-1.51667, 51.65]}",1628-01-01T00:00:00.000,,29000,,-1.516670
Valid,60.245560,Haverö,Fell,Ureilite,11859,"{'type': 'Point', 'coordinates': [22.06194, 60.24556]}",1971-01-01T00:00:00.000,,1544,,22.061940
Valid,55.466670,Hedeskoga,Fell,H5,11869,"{'type': 'Point', 'coordinates': [13.78333, 55.46667]}",1922-01-01T00:00:00.000,,3500,,13.783330
Valid,27.333330,Hedjaz,Fell,L3.7-6,11870,"{'type': 'Point', 'coordinates': [35.66667, 27.33333]}",1910-01-01T00:00:00.000,,6100,,35.666670
Valid,10.000000,Heredia,Fell,H5,11875,"{'type': 'Point', 'coordinates': [-84.1, 10]}",1857-01-01T00:00:00.000,,1000,,-84.100000
Valid,59.850000,Hessle,Fell,H5,11878,"{'type': 'Point', 'coordinates': [17.66667, 59.85]}",1869-01-01T00:00:00.000,,20000,,17.666670
Valid,33.600000,Higashi-koen,Fell,H5,11883,"{'type': 'Point', 'coordinates': [130.43333, 33.6]}",1897-01-01T00:00:00.000,,750,,130.433330
Valid,55.900000,High Possil,Fell,L6,11884,"{'type': 'Point', 'coordinates': [-4.23333, 55.9]}",1804-01-01T00:00:00.000,,4500,,-4.233330
Valid,34.450000,Hiroshima,Fell,H5,11889,"{'type': 'Point', 'coordinates': [132.38333, 34.45]}",2003-01-01T00:00:00.000,,414,,132.383330
Valid,1.345000,Hoima,Fell,H6,44714,"{'type': 'Point', 'coordinates': [31.47278, 1.345]}",2003-01-01T00:00:00.000,,167.7,,31.472780
Valid,64.433330,Hökmark,Fell,L4,11893,"{'type': 'Point', 'coordinates': [21.2, 64.43333]}",1954-01-01T00:00:00.000,,305.5,,21.200000
Valid,34.900000,Holbrook,Fell,L/LL6,11894,"{'type': 'Point', 'coordinates': [-110.18333, 34.9]}",1912-01-01T00:00:00.000,7,220000,990,-110.183330
Valid,9.066670,Holetta,Fell,Stone-uncl,11895,"{'type': 'Point', 'coordinates': [38.41667, 9.06667]}",1923-01-01T00:00:00.000,,1415,,38.416670
Valid,41.800000,Homestead,Fell,L5,11901,"{'type': 'Point', 'coordinates': [-91.86667, 41.8]}",1875-01-01T00:00:00.000,16,230000,284,-91.866670
Valid,21.300000,Honolulu,Fell,L5,11904,"{'type': 'Point', 'coordinates': [-157.86667, 21.3]}",1825-01-01T00:00:00.000,4,2420,1657,-157.866670
Valid,35.666670,Hotse,Fell,L6,11913,"{'type': 'Point', 'coordinates': [115.5, 35.66667]}",1956-01-01T00:00:00.000,,180,,115.500000
Valid,39.350000,Hoxie,Fell,OC,11915,"{'type': 'Point', 'coordinates': [-100.45, 39.35]}",1963-01-01T00:00:00.000,17,266.10000000000002,1293,-100.450000
Valid,46.100000,Hraschina,Fell,"Iron, IID",11916,"{'type': 'Point', 'coordinates': [16.33333, 46.1]}",1751-01-01T00:00:00.000,,49000,,16.333330
Valid,26.464690,Huaxi,Fell,H5,54719,"{'type': 'Point', 'coordinates': [106.63241, 26.46469]}",2010-01-01T00:00:00.000,,1600,,106.632410
Valid,50.300000,Hungen,Fell,H6,11986,"{'type': 'Point', 'coordinates': [8.91667, 50.3]}",1877-01-01T00:00:00.000,,112,,8.916670
Valid,61.183330,Hvittis,Fell,EL6,11989,"{'type': 'Point', 'coordinates': [22.68333, 61.18333]}",1901-01-01T00:00:00.000,,14000,,22.683330
Valid,52.283330,Ibbenbüren,Fell,Diogenite,11992,"{'type': 'Point', 'coordinates': [7.7, 52.28333]}",1870-01-01T00:00:00.000,,2000,,7.700000
Valid,-20.000000,Ibitira,Fell,Eucrite-mmict,11993,"{'type': 'Point', 'coordinates': [-45, -20]}",1957-01-01T00:00:00.000,,2500,,-45.000000
Valid,38.000000,Ibrisim,Fell,OC,11994,"{'type': 'Point', 'coordinates': [35, 38]}",1949-01-01T00:00:00.000,,,,35.000000
Valid,58.200000,Ichkala,Fell,H6,11995,"{'type': 'Point', 'coordinates': [82.93333, 58.2]}",1936-01-01T00:00:00.000,,3973,,82.933330
Valid,-32.100000,Idutywa,Fell,H5,12000,"{'type': 'Point', 'coordinates': [28.33333, -32.1]}",1956-01-01T00:00:00.000,,3457,,28.333330
Valid,-23.200000,Iguaracu,Fell,H5,12003,"{'type': 'Point', 'coordinates': [-51.83333, -23.2]}",1977-01-01T00:00:00.000,,1200,,-51.833330
Valid,-6.033330,Ijopega,Fell,H6,12004,"{'type': 'Point', 'coordinates': [145.36667, -6.03333]}",1975-01-01T00:00:00.000,,7330,,145.366670
Valid,39.750000,Indarch,Fell,EH4,12027,"{'type': 'Point', 'coordinates': [46.66667, 39.75]}",1891-01-01T00:00:00.000,,27000,,46.666670
Valid,39.083330,Independence,Fell,L6,12028,"{'type': 'Point', 'coordinates': [-94.4, 39.08333]}",1917-01-01T00:00:00.000,18,880,525,-94.400000
Valid,41.000000,Inner Mongolia,Fell,L6,12037,"{'type': 'Point', 'coordinates': [112, 41]}",1963-01-01T00:00:00.000,,3000,,112.000000
Valid,53.415000,Innisfree,Fell,L5,12039,"{'type': 'Point', 'coordinates': [-111.3375, 53.415]}",1977-01-01T00:00:00.000,,4576,,-111.337500
Valid,-25.500000,Ipiranga,Fell,H6,12043,"{'type': 'Point', 'coordinates': [-54.5, -25.5]}",1972-01-01T00:00:00.000,,7000,,-54.500000
Valid,-8.933330,Ishinga,Fell,H,12049,"{'type': 'Point', 'coordinates': [33.8, -8.93333]}",1954-01-01T00:00:00.000,,1300,,33.800000
Valid,-31.183330,Isthilart,Fell,H5,12053,"{'type': 'Point', 'coordinates': [-57.95, -31.18333]}",1928-01-01T00:00:00.000,,3050,,-57.950000
Valid,-3.400000,Itapicuru-Mirim,Fell,H5,12056,"{'type': 'Point', 'coordinates': [-44.33333, -3.4]}",1879-01-01T00:00:00.000,,2024,,-44.333330
Valid,26.590830,Itqiy,Fell,EH7-an,12058,"{'type': 'Point', 'coordinates': [-12.95217, 26.59083]}",1990-01-01T00:00:00.000,,4720,,-12.952170
Valid,-8.416670,Ivuna,Fell,CI1,12063,"{'type': 'Point', 'coordinates': [32.43333, -8.41667]}",1938-01-01T00:00:00.000,,704.5,,32.433330
Valid,-32.500000,Jackalsfontein,Fell,L6,12065,"{'type': 'Point', 'coordinates': [21.9, -32.5]}",1903-01-01T00:00:00.000,,48000,,21.900000
Valid,26.750000,Jajh deh Kot Lalu,Fell,EL6,12067,"{'type': 'Point', 'coordinates': [68.41667, 26.75]}",1926-01-01T00:00:00.000,,973,,68.416670
Valid,,Jalanash,Fell,Ureilite,12068,,1990-01-01T00:00:00.000,,700,,
Valid,31.000000,Jalandhar,Fell,Iron,12069,"{'type': 'Point', 'coordinates': [75, 31]}",1621-01-01T00:00:00.000,,1967,,75.000000
Valid,18.750000,Jamkheir,Fell,H6,12072,"{'type': 'Point', 'coordinates': [75.33333, 18.75]}",1866-01-01T00:00:00.000,,22,,75.333330
Valid,39.700000,Jartai,Fell,L6,12074,"{'type': 'Point', 'coordinates': [105.8, 39.7]}",1979-01-01T00:00:00.000,,20500,,105.800000
Valid,43.833330,Jelica,Fell,LL6,12078,"{'type': 'Point', 'coordinates': [20.44167, 43.83333]}",1889-01-01T00:00:00.000,,34000,,20.441670
Valid,,Jemlapur,Fell,L6,12079,,1901-01-01T00:00:00.000,,450,,
Valid,46.421370,Jesenice,Fell,L6,51589,"{'type': 'Point', 'coordinates': [14.05217, 46.42137]}",2009-01-01T00:00:00.000,,3667,,14.052170
Valid,31.300000,Jhung,Fell,L5,12085,"{'type': 'Point', 'coordinates': [72.38333, 31.3]}",1873-01-01T00:00:00.000,,5900,,72.383330
Valid,31.916670,Jiange,Fell,H5,12086,"{'type': 'Point', 'coordinates': [104.91667, 31.91667]}",1964-01-01T00:00:00.000,,222,,104.916670
Valid,30.808330,Jianshi,Fell,"Iron, IIIAB",12087,"{'type': 'Point', 'coordinates': [109.5, 30.80833]}",1890-01-01T00:00:00.000,,600000,,109.500000
Valid,44.050000,Jilin,Fell,H5,12171,"{'type': 'Point', 'coordinates': [126.16667, 44.05]}",1976-01-01T00:00:00.000,,4000000,,126.166670
Valid,22.680000,Jodiya,Fell,L5,47362,"{'type': 'Point', 'coordinates': [70.31333, 22.68]}",2006-01-01T00:00:00.000,,100,,70.313330
Valid,55.700000,Jodzie,Fell,Howardite,12173,"{'type': 'Point', 'coordinates': [24.4, 55.7]}",1877-01-01T00:00:00.000,,30,,24.400000
Valid,40.350000,Johnstown,Fell,Diogenite,12198,"{'type': 'Point', 'coordinates': [-104.9, 40.35]}",1924-01-01T00:00:00.000,9,40300,1072,-104.900000
Valid,-11.850000,Jolomba,Fell,LL6,12199,"{'type': 'Point', 'coordinates': [15.83333, -11.85]}",1974-01-01T00:00:00.000,,483,,15.833330
Valid,45.433330,Jonzac,Fell,Eucrite-mmict,12202,"{'type': 'Point', 'coordinates': [-0.45, 45.43333]}",1819-01-01T00:00:00.000,,5000,,-0.450000
Valid,35.500000,Juancheng,Fell,H5,12203,"{'type': 'Point', 'coordinates': [115.41667, 35.5]}",1997-01-01T00:00:00.000,,100000,,115.416670
Valid,12.850000,Judesegeri,Fell,H6,12207,"{'type': 'Point', 'coordinates': [76.8, 12.85]}",1876-01-01T00:00:00.000,,680,,76.800000
Valid,-7.716670,Jumapalo,Fell,L6,12209,"{'type': 'Point', 'coordinates': [111.2, -7.71667]}",1984-01-01T00:00:00.000,,32490,,111.200000
Valid,35.200000,Junan,Fell,L6,12210,"{'type': 'Point', 'coordinates': [118.8, 35.2]}",1976-01-01T00:00:00.000,,950,,118.800000
Valid,38.740280,Juromenha,Fell,"Iron, IIIAB",12213,"{'type': 'Point', 'coordinates': [-7.27, 38.74028]}",1968-01-01T00:00:00.000,,25250,,-7.270000
Valid,44.716670,Juvinas,Fell,Eucrite-mmict,12214,"{'type': 'Point', 'coordinates': [4.3, 44.71667]}",1821-01-01T00:00:00.000,,91000,,4.300000
Valid,47.350000,Kaba,Fell,CV3,12218,"{'type': 'Point', 'coordinates': [21.3, 47.35]}",1857-01-01T00:00:00.000,,3000,,21.300000
Valid,11.850000,Kabo,Fell,H4,12220,"{'type': 'Point', 'coordinates': [8.21667, 11.85]}",1971-01-01T00:00:00.000,,13400,,8.216670
Valid,27.083330,Kadonah,Fell,H6,12221,"{'type': 'Point', 'coordinates': [78.33333, 27.08333]}",1822-01-01T00:00:00.000,,89,,78.333330
Valid,27.250000,Kaee,Fell,H5,12222,"{'type': 'Point', 'coordinates': [79.96667, 27.25]}",1838-01-01T00:00:00.000,,230,,79.966670
Valid,49.866670,Kagarlyk,Fell,L6,12227,"{'type': 'Point', 'coordinates': [30.83333, 49.86667]}",1908-01-01T00:00:00.000,,1900,,30.833330
Valid,15.000000,Kaidun,Fell,CR2,12228,"{'type': 'Point', 'coordinates': [48.3, 15]}",1980-01-01T00:00:00.000,,2000,,48.300000
Valid,55.433330,Kainsaz,Fell,CO3.2,12229,"{'type': 'Point', 'coordinates': [53.25, 55.43333]}",1937-01-01T00:00:00.000,,200000,,53.250000
Valid,12.383330,Kakangari,Fell,K3,12230,"{'type': 'Point', 'coordinates': [78.51667, 12.38333]}",1890-01-01T00:00:00.000,,350,,78.516670
Valid,45.133330,Kakowa,Fell,L6,12231,"{'type': 'Point', 'coordinates': [21.66667, 45.13333]}",1858-01-01T00:00:00.000,,577,,21.666670
Valid,-6.833330,Kalaba,Fell,H4,12232,"{'type': 'Point', 'coordinates': [29.5, -6.83333]}",1951-01-01T00:00:00.000,,950,,29.500000
Valid,17.833330,Kalumbi,Fell,L6,12236,"{'type': 'Point', 'coordinates': [73.98333, 17.83333]}",1879-01-01T00:00:00.000,,4500,,73.983330
Valid,26.033330,Kamalpur,Fell,L6,12238,"{'type': 'Point', 'coordinates': [81.46667, 26.03333]}",1942-01-01T00:00:00.000,,2770,,81.466670
Valid,36.041670,Kamiomi,Fell,H5,12240,"{'type': 'Point', 'coordinates': [139.95667, 36.04167]}",1913-01-01T00:00:00.000,,448,,139.956670
Valid,14.183330,Kamsagar,Fell,L6,12241,"{'type': 'Point', 'coordinates': [75.8, 14.18333]}",1902-01-01T00:00:00.000,,1293,,75.800000
Valid,31.600000,Kandahar (Afghanistan),Fell,L6,12243,"{'type': 'Point', 'coordinates': [65.78333, 31.6]}",1959-01-01T00:00:00.000,,299,,65.783330
Valid,-7.000000,Kangean,Fell,H5,12245,"{'type': 'Point', 'coordinates': [115.5, -7]}",1908-01-01T00:00:00.000,,1630,,115.500000
Valid,32.083330,Kangra Valley,Fell,H5,12246,"{'type': 'Point', 'coordinates': [76.3, 32.08333]}",1897-01-01T00:00:00.000,,400,,76.300000
Valid,4.700000,Kapoeta,Fell,Howardite,12251,"{'type': 'Point', 'coordinates': [33.63333, 4.7]}",1942-01-01T00:00:00.000,,11355,,33.633330
Valid,20.339160,Kaprada,Fell,L5/6,47357,"{'type': 'Point', 'coordinates': [73.22329, 20.33916]}",2004-01-01T00:00:00.000,,1600,,73.223290
Valid,42.450000,Kaptal-Aryk,Fell,L6,12253,"{'type': 'Point', 'coordinates': [73.36667, 42.45]}",1937-01-01T00:00:00.000,,3500,,73.366670
Valid,47.216670,Karakol,Fell,LL6,12256,"{'type': 'Point', 'coordinates': [81.01667, 47.21667]}",1840-01-01T00:00:00.000,,3000,,81.016670
Valid,-3.500000,Karatu,Fell,LL6,12258,"{'type': 'Point', 'coordinates': [35.58333, -3.5]}",1963-01-01T00:00:00.000,,2220,,35.583330
Valid,12.900000,Karewar,Fell,L6,12260,"{'type': 'Point', 'coordinates': [7.15, 12.9]}",1949-01-01T00:00:00.000,,180,,7.150000
Valid,27.800000,Karkh,Fell,L6,12262,"{'type': 'Point', 'coordinates': [67.16667, 27.8]}",1905-01-01T00:00:00.000,,22000,,67.166670
Valid,31.583330,Karloowala,Fell,L6,12263,"{'type': 'Point', 'coordinates': [71.6, 31.58333]}",1955-01-01T00:00:00.000,,2950,,71.600000
Valid,-35.083330,Karoonda,Fell,CK4,12264,"{'type': 'Point', 'coordinates': [139.91667, -35.08333]}",1930-01-01T00:00:00.000,,41730,,139.916670
Valid,35.366670,Kasamatsu,Fell,H,12266,"{'type': 'Point', 'coordinates': [136.76667, 35.36667]}",1938-01-01T00:00:00.000,,710,,136.766670
Valid,29.583330,Kasauli,Fell,H4,30740,"{'type': 'Point', 'coordinates': [77.58333, 29.58333]}",2003-01-01T00:00:00.000,,16820,,77.583330
Valid,11.333330,Katagum,Fell,L6,35465,"{'type': 'Point', 'coordinates': [10.08333, 11.33333]}",1999-01-01T00:00:00.000,,1500,,10.083330
Valid,25.143330,Kavarpura,Fell,"Iron, IIE-an",47351,"{'type': 'Point', 'coordinates': [75.81333, 25.14333]}",2006-01-01T00:00:00.000,,6800,,75.813330
Valid,39.263330,Kayakent,Fell,"Iron, IIIAB",12268,"{'type': 'Point', 'coordinates': [31.78, 39.26333]}",1961-01-01T00:00:00.000,,85000,,31.780000
Valid,-7.750000,Kediri,Fell,L4,12270,"{'type': 'Point', 'coordinates': [112.01667, -7.75]}",1940-01-01T00:00:00.000,,3300,,112.016670
Valid,36.541940,Kemer,Fell,L4,53654,"{'type': 'Point', 'coordinates': [29.41822, 36.54194]}",2008-01-01T00:00:00.000,,5760,,29.418220
Valid,29.450000,Kendleton,Fell,L4,12275,"{'type': 'Point', 'coordinates': [-96, 29.45]}",1939-01-01T00:00:00.000,23,6937,3190,-96.000000
Valid,20.462500,Kendrapara,Fell,H4-5,12276,"{'type': 'Point', 'coordinates': [86.70278, 20.4625]}",2003-01-01T00:00:00.000,,6669.2,,86.702780
Valid,48.400000,Kerilis,Fell,H5,12282,"{'type': 'Point', 'coordinates': [-3.3, 48.4]}",1874-01-01T00:00:00.000,,5000,,-3.300000
Valid,48.116670,Kernouve,Fell,H6,12284,"{'type': 'Point', 'coordinates': [-3.08333, 48.11667]}",1869-01-01T00:00:00.000,,80000,,-3.083330
Valid,38.983330,Kesen,Fell,H4,12286,"{'type': 'Point', 'coordinates': [141.61667, 38.98333]}",1850-01-01T00:00:00.000,,135000,,141.616670
Valid,29.533330,Khairpur,Fell,EL6,12288,"{'type': 'Point', 'coordinates': [72.3, 29.53333]}",1873-01-01T00:00:00.000,,13600,,72.300000
Valid,25.550000,Khanpur,Fell,LL5,12289,"{'type': 'Point', 'coordinates': [83.11667, 25.55]}",1932-01-01T00:00:00.000,,3698,,83.116670
Valid,50.625000,Kharkov,Fell,L6,12291,"{'type': 'Point', 'coordinates': [35.075, 50.625]}",1787-01-01T00:00:00.000,,1500,,35.075000
Valid,26.950000,Kheragur,Fell,L6,12294,"{'type': 'Point', 'coordinates': [77.88333, 26.95]}",1860-01-01T00:00:00.000,,450,,77.883330
Valid,28.016670,Khetri,Fell,H6,12296,"{'type': 'Point', 'coordinates': [75.81667, 28.01667]}",1867-01-01T00:00:00.000,,100,,75.816670
Valid,56.750000,Khmelevka,Fell,L5,12297,"{'type': 'Point', 'coordinates': [75.33333, 56.75]}",1929-01-01T00:00:00.000,,6109,,75.333330
Valid,25.100000,Khohar,Fell,L3.6,12298,"{'type': 'Point', 'coordinates': [81.53333, 25.1]}",1910-01-01T00:00:00.000,,9700,,81.533330
Valid,16.000000,Khor Temiki,Fell,Aubrite,12299,"{'type': 'Point', 'coordinates': [36, 16]}",1932-01-01T00:00:00.000,,3200,,36.000000
Valid,14.000000,Kidairat,Fell,H6,12300,"{'type': 'Point', 'coordinates': [28, 14]}",1983-01-01T00:00:00.000,,100000,,28.000000
Valid,54.400000,Kiel,Fell,L6,12301,"{'type': 'Point', 'coordinates': [10.15, 54.4]}",1962-01-01T00:00:00.000,,737.6,,10.150000
Valid,16.583330,Kiffa,Fell,H5,12303,"{'type': 'Point', 'coordinates': [-11.33333, 16.58333]}",1970-01-01T00:00:00.000,,1500,,-11.333330
Valid,36.850000,Kijima (1906),Fell,Stone-uncl,12305,"{'type': 'Point', 'coordinates': [138.38333, 36.85]}",1906-01-01T00:00:00.000,,331,,138.383330
Valid,55.000000,Kikino,Fell,H6,12306,"{'type': 'Point', 'coordinates': [34, 55]}",1809-01-01T00:00:00.000,,195,,34.000000
Valid,12.766670,Kilabo,Fell,LL6,12307,"{'type': 'Point', 'coordinates': [9.8, 12.76667]}",2002-01-01T00:00:00.000,,19000,,9.800000
Valid,43.583330,Kilbourn,Fell,H5,12308,"{'type': 'Point', 'coordinates': [-89.6, 43.58333]}",1911-01-01T00:00:00.000,41,772,2971,-89.600000
Valid,54.666670,Killeter,Fell,H6,12309,"{'type': 'Point', 'coordinates': [-7.66667, 54.66667]}",1844-01-01T00:00:00.000,,140,,-7.666670
Valid,11.633330,Kingai,Fell,H6,12316,"{'type': 'Point', 'coordinates': [24.68333, 11.63333]}",1967-01-01T00:00:00.000,,67.400000000000006,,24.683330
Valid,30.750000,Kirbyville,Fell,Eucrite-mmict,12321,"{'type': 'Point', 'coordinates': [-95.95, 30.75]}",1906-01-01T00:00:00.000,23,97.7,2018,-95.950000
Valid,48.166670,Kisvarsány,Fell,L6,12325,"{'type': 'Point', 'coordinates': [22.30833, 48.16667]}",1914-01-01T00:00:00.000,,1550,,22.308330
Valid,43.383330,Kitchener,Fell,L6,12326,"{'type': 'Point', 'coordinates': [-80.38333, 43.38333]}",1998-01-01T00:00:00.000,,202.6,,-80.383330
Valid,51.600000,Klein-Wenden,Fell,H6,12332,"{'type': 'Point', 'coordinates': [10.8, 51.6]}",1843-01-01T00:00:00.000,,3250,,10.800000
Valid,48.900000,Knyahinya,Fell,L/LL5,12335,"{'type': 'Point', 'coordinates': [22.4, 48.9]}",1866-01-01T00:00:00.000,,500000,,22.400000
Valid,34.733330,Kobe,Fell,CK4,12336,"{'type': 'Point', 'coordinates': [135.16667, 34.73333]}",1999-01-01T00:00:00.000,,136,,135.166670
Valid,34.300000,Kokubunji,Fell,L6,12342,"{'type': 'Point', 'coordinates': [133.95, 34.3]}",1986-01-01T00:00:00.000,,11510,,133.950000
Valid,35.733330,Komagome,Fell,Iron,12343,"{'type': 'Point', 'coordinates': [139.75, 35.73333]}",1926-01-01T00:00:00.000,,238,,139.750000
Valid,42.516670,Konovo,Fell,LL5,12344,"{'type': 'Point', 'coordinates': [26.16667, 42.51667]}",1931-01-01T00:00:00.000,,90,,26.166670
Valid,48.763670,Košice,Fell,H5,53810,"{'type': 'Point', 'coordinates': [21.17633, 48.76367]}",2010-01-01T00:00:00.000,,4300,,21.176330
Valid,49.326940,Krähenberg,Fell,LL5,12353,"{'type': 'Point', 'coordinates': [7.46472, 49.32694]}",1869-01-01T00:00:00.000,,16500,,7.464720
Valid,54.033330,Krasnoi-Ugol,Fell,L6,12355,"{'type': 'Point', 'coordinates': [40.9, 54.03333]}",1829-01-01T00:00:00.000,,2440,,40.900000
Valid,54.333330,Krasnyi Klyuch,Fell,H5,12357,"{'type': 'Point', 'coordinates': [56.08333, 54.33333]}",1946-01-01T00:00:00.000,,4000,,56.083330
Valid,56.800000,Krutikha,Fell,OC,12363,"{'type': 'Point', 'coordinates': [77, 56.8]}",1906-01-01T00:00:00.000,,845.2,,77.000000
Valid,47.833330,Krymka,Fell,LL3.2,12364,"{'type': 'Point', 'coordinates': [30.76667, 47.83333]}",1946-01-01T00:00:00.000,,50000,,30.766670
Valid,51.150000,Kukschin,Fell,L6,12368,"{'type': 'Point', 'coordinates': [31.7, 51.15]}",1938-01-01T00:00:00.000,,2250,,31.700000
Valid,30.731110,Kulak,Fell,L5,12369,"{'type': 'Point', 'coordinates': [66.80222, 30.73111]}",1961-01-01T00:00:00.000,,453.6,,66.802220
Valid,50.750000,Kuleschovka,Fell,L6,12370,"{'type': 'Point', 'coordinates': [33.5, 50.75]}",1811-01-01T00:00:00.000,,6000,,33.500000
Valid,41.116670,Kulp,Fell,H6,12373,"{'type': 'Point', 'coordinates': [45, 41.11667]}",1906-01-01T00:00:00.000,,3719,,45.000000
Valid,55.783330,Kunashak,Fell,L6,12377,"{'type': 'Point', 'coordinates': [61.36667, 55.78333]}",1949-01-01T00:00:00.000,,200000,,61.366670
Valid,42.250000,Kunya-Urgench,Fell,H5,12379,"{'type': 'Point', 'coordinates': [59.2, 42.25]}",1998-01-01T00:00:00.000,,1100000,,59.200000
Valid,37.050000,Kushiike,Fell,OC,12381,"{'type': 'Point', 'coordinates': [138.38333, 37.05]}",1920-01-01T00:00:00.000,,4460,,138.383330
Valid,29.683330,Kusiali,Fell,L6,12382,"{'type': 'Point', 'coordinates': [78.38333, 29.68333]}",1860-01-01T00:00:00.000,,5,,78.383330
